date,employee_id,status,check_in
2026-01-23,E1075,On Leave,
2026-01-23,E1076,On Leave,
2026-01-23,E1077,Remote,07:44
2026-01-23,E1078,Office,07:08
2026-01-23,E1079,Office,09:34
2026-01-23,E1080,Remote,08:20
2026-01-23,E1081,Remote,07:20
2026-01-23,E1082,Office,08:25
2026-01-23,E1083,Remote,08:03
2026-01-23,E1084,Office,07:58
2026-01-23,E1085,Office,09:19
2026-01-23,E1086,Office,08:43
2026-01-23,E1087,Office,07:38
2026-01-23,E1088,Office,08:06
2026-01-23,E1090,Office,07:51
2026-01-23,E1091,Remote,08:32
2026-01-23,E1092,Office,07:39
2026-01-23,E1093,Office,07:26
2026-01-23,E1094,Office,09:21
2026-01-23,E1095,Remote,08:59
2026-01-23,E1096,Remote,08:52
2026-01-23,E1097,Remote,09:43
2026-01-23,E1098,Office,07:08
2026-01-23,E1099,Office,08:35
2026-01-23,E1100,Office,09:59
2026-01-23,E1101,Office,09:44
2026-01-23,E1103,Office,07:19
2026-01-23,E1104,Office,07:56
2026-01-23,E1105,Office,07:36
2026-01-23,E1106,Office,08:44
2026-01-23,E1107,Office,07:23
2026-01-23,E1108,Remote,09:16
2026-01-23,E1109,Office,09:50
2026-01-23,E1110,Office,07:45
2026-01-23,E1111,Remote,09:21
2026-01-23,E1112,Remote,08:57
2026-01-23,E1113,Office,07:59
2026-01-23,E1114,Office,07:41
2026-01-23,E1115,Remote,08:04
2026-01-23,E1116,Remote,09:29
2026-01-23,E1117,Office,07:21
2026-01-23,E1118,Office,07:55
2026-01-23,E1119,Office,08:08
2026-01-23,E1120,Office,08:16
2026-01-23,E1121,Office,07:16
2026-01-23,E1122,Remote,09:16
2026-01-23,E1123,Office,09:41
2026-01-23,E1124,Office,07:50
2026-01-23,E1125,Office,07:45
2026-01-23,E1126,Remote,09:28
2026-01-23,E1127,Office,09:37
2026-01-23,E1128,Office,08:37
2026-01-23,E1129,Office,08:17
2026-01-23,E1130,Remote,09:50
2026-01-23,E1131,Office,07:25
2026-01-23,E1132,Office,09:02
2026-01-23,E1133,Remote,09:29
2026-01-23,E1134,Absent,
2026-01-23,E1135,Office,09:31
2026-01-23,E1136,Office,09:09
2026-01-23,E1137,Office,07:48
2026-01-23,E1138,Remote,09:16
2026-01-23,E1139,Remote,07:11
2026-01-23,E1140,Office,07:12
2026-01-23,E1141,Office,08:00
2026-01-23,E1142,Office,08:18
2026-01-23,E1143,Office,07:05
2026-01-23,E1144,Office,07:37
2026-01-23,E1145,Office,08:23
2026-01-23,E1146,Remote,09:45
2026-01-23,E1147,Remote,07:06
2026-01-23,E1148,Office,09:42
2026-01-23,E1149,Remote,09:07
2026-01-23,E1150,Office,09:58
2026-01-23,E1151,Office,08:01
2026-01-23,E1152,Office,07:55
2026-01-23,E1153,Office,09:08
2026-01-23,E1154,Office,08:48
2026-01-23,E1155,Office,08:15
2026-01-23,E1156,Remote,07:02
2026-01-23,E1157,Remote,09:22
2026-01-23,E1158,Office,09:16
2026-01-23,E1159,Office,09:24
2026-01-23,E1160,Remote,08:03
2026-01-23,E1161,Office,07:53
2026-01-23,E1162,Office,07:10
2026-01-23,E1163,Remote,07:08
2026-01-23,E1164,Remote,07:02
2026-01-23,E1165,Remote,07:19
2026-01-23,E1166,Remote,09:56
2026-01-23,E1167,Office,08:38
2026-01-23,E1168,Remote,07:54
2026-01-23,E1169,Remote,09:05
2026-01-23,E1170,Office,08:45
2026-01-23,E1171,Absent,
2026-01-23,E1172,Office,07:01
2026-01-23,E1173,Office,09:49
2026-01-23,E1174,Office,07:30
2026-01-23,E1175,Remote,07:50
2026-01-23,E1176,Remote,07:54
2026-01-23,E1177,Remote,09:33
2026-01-23,E1178,Office,07:36
2026-01-23,E1179,Office,07:31
2026-01-26,E1000,Remote,08:52
2026-01-26,E1001,Remote,09:39
2026-01-26,E1002,Remote,08:21
2026-01-26,E1003,Remote,07:28
2026-01-26,E1004,Office,07:38
2026-01-26,E1005,Office,08:27
2026-01-26,E1006,Office,09:55
2026-01-26,E1008,Office,07:53
2026-01-26,E1009,Office,09:48
2026-01-26,E1010,Office,08:22
2026-01-26,E1012,Office,09:28
2026-01-26,E1013,Absent,
2026-01-26,E1014,Office,08:00
2026-01-26,E1015,Office,08:34
2026-01-26,E1016,Office,07:46
2026-01-26,E1017,Office,09:58
2026-01-26,E1018,Remote,07:13
2026-01-26,E1019,Remote,08:33
2026-01-26,E1020,Office,07:15
2026-01-26,E1021,Remote,09:16
2026-01-26,E1022,Office,07:36
2026-01-26,E1023,Remote,08:34
2026-01-26,E1024,Remote,09:41
2026-01-26,E1025,Remote,08:00
2026-01-26,E1026,Remote,07:13
2026-01-26,E1028,Office,09:32
2026-01-26,E1029,Office,08:44
2026-01-26,E1030,Office,09:04
2026-01-26,E1031,Office,07:24
2026-01-26,E1032,Remote,08:34
2026-01-26,E1033,Office,07:40
2026-01-26,E1034,Office,09:30
2026-01-26,E1035,Remote,08:17
2026-01-26,E1036,Office,09:25
2026-01-26,E1037,On Leave,
2026-01-26,E1038,Remote,08:17
2026-01-26,E1039,Remote,09:47
2026-01-26,E1040,Office,07:52
2026-01-26,E1041,Office,07:58
2026-01-26,E1042,Office,08:16
2026-01-26,E1043,Office,07:55
2026-01-26,E1044,Office,07:37
2026-01-26,E1045,Office,09:14
2026-01-26,E1046,Absent,
2026-01-26,E1047,Office,08:51
2026-01-26,E1049,Office,07:06
2026-01-26,E1050,On Leave,
2026-01-26,E1051,Office,09:07
2026-01-26,E1052,Office,09:16
2026-01-26,E1053,Office,08:49
2026-01-26,E1054,Remote,07:59
2026-01-26,E1055,Office,09:11
2026-01-26,E1056,Remote,08:42
2026-01-26,E1057,Remote,09:46
2026-01-26,E1058,Remote,09:17
2026-01-26,E1059,Remote,08:59
2026-01-26,E1060,Office,09:21
2026-01-26,E1061,Office,08:34
2026-01-26,E1062,Office,09:13
2026-01-26,E1063,Remote,08:59
2026-01-26,E1064,Office,08:50
2026-01-26,E1065,Remote,09:44
2026-01-26,E1066,Remote,08:45
2026-01-26,E1067,Office,07:06
2026-01-26,E1068,Remote,09:14
2026-01-26,E1069,Office,08:00
2026-01-26,E1070,Office,07:40
2026-01-26,E1071,On Leave,
2026-01-26,E1072,Remote,09:50
2026-01-26,E1073,Office,07:05
2026-01-26,E1074,Office,08:46
2026-01-26,E1075,Office,07:53
2026-01-26,E1076,Office,08:38
2026-01-26,E1077,Office,07:13
2026-01-26,E1078,Office,09:44
2026-01-26,E1079,On Leave,
2026-01-26,E1080,Office,09:59
2026-01-26,E1081,Office,09:59
2026-01-26,E1082,Office,07:09
2026-01-26,E1083,Office,07:45
2026-01-26,E1084,Office,09:54
2026-01-26,E1085,Office,08:10
2026-01-26,E1086,Office,08:51
2026-01-26,E1087,Office,09:30
2026-01-26,E1088,Office,07:24
2026-01-26,E1090,Remote,09:45
2026-01-26,E1091,Office,08:11
2026-01-26,E1092,Remote,07:44
2026-01-26,E1093,Remote,08:40
2026-01-26,E1094,Office,07:20
2026-01-26,E1095,Remote,09:56
2026-01-26,E1096,Office,08:49
2026-01-26,E1097,Office,09:50
2026-01-26,E1098,Remote,07:21
2026-01-26,E1099,Office,07:21
2026-01-26,E1100,Office,09:51
2026-01-26,E1101,Office,09:31
2026-01-26,E1103,Office,07:58
2026-01-26,E1104,Office,09:45
2026-01-26,E1105,Remote,09:10
2026-01-26,E1106,Office,07:39
2026-01-26,E1107,Office,08:34
2026-01-26,E1108,Remote,08:41
2026-01-26,E1109,Office,09:20
2026-01-26,E1110,Office,09:22
2026-01-26,E1111,Office,07:46
2026-01-26,E1112,Office,07:29
2026-01-26,E1113,Office,08:25
2026-01-26,E1114,Office,07:30
2026-01-26,E1115,Office,09:06
2026-01-26,E1116,Remote,07:28
2026-01-26,E1117,Office,09:31
2026-01-26,E1118,Office,09:49
2026-01-26,E1119,Office,07:13
2026-01-26,E1120,Office,07:53
2026-01-26,E1121,Office,08:56
2026-01-26,E1122,Remote,07:09
2026-01-26,E1123,Office,08:52
2026-01-26,E1124,Office,07:40
2026-01-26,E1125,Remote,09:57
2026-01-26,E1126,On Leave,
2026-01-26,E1127,Office,07:39
2026-01-26,E1128,Office,08:28
2026-01-26,E1129,On Leave,
2026-01-26,E1130,Office,08:59
2026-01-26,E1131,Office,09:28
2026-01-26,E1132,Remote,09:36
2026-01-26,E1133,Remote,08:28
2026-01-26,E1134,Remote,07:32
2026-01-26,E1135,Office,08:58
2026-01-26,E1136,Office,07:29
2026-01-26,E1137,Office,09:22
2026-01-26,E1138,Remote,07:44
2026-01-26,E1139,On Leave,
2026-01-26,E1140,Office,09:19
2026-01-26,E1141,Remote,08:41
2026-01-26,E1142,Office,09:26
2026-01-26,E1143,On Leave,
2026-01-26,E1144,Remote,08:42
2026-01-26,E1145,Office,07:16
2026-01-26,E1146,Office,09:34
2026-01-26,E1147,Office,07:34
2026-01-26,E1148,Office,07:37
2026-01-26,E1149,Office,07:52
2026-01-26,E1150,Remote,09:31
2026-01-26,E1151,Absent,
2026-01-26,E1152,Office,08:18
2026-01-26,E1153,Office,08:43
2026-01-26,E1154,Remote,09:06
2026-01-26,E1155,Remote,09:35
2026-01-26,E1156,Office,07:01
2026-01-26,E1157,Office,07:57
2026-01-26,E1158,Office,09:47
2026-01-26,E1159,Remote,07:28
2026-01-26,E1160,Office,07:31
2026-01-26,E1161,Office,08:14
2026-01-26,E1162,Remote,08:31
2026-01-26,E1163,Office,08:05
2026-01-26,E1164,Office,07:51
2026-01-26,E1165,Office,07:09
2026-01-26,E1166,Remote,07:04
2026-01-26,E1167,Office,09:36
2026-01-26,E1168,Remote,09:44
2026-01-26,E1169,Office,08:40
2026-01-26,E1170,Office,07:50
2026-01-26,E1171,Office,07:08
2026-01-26,E1172,Office,08:37
2026-01-26,E1173,Remote,09:24
2026-01-26,E1174,Office,08:38
2026-01-26,E1175,Office,07:27
2026-01-26,E1176,Remote,09:45
2026-01-26,E1177,Office,08:21
2026-01-26,E1178,Remote,09:35
2026-01-26,E1179,Remote,08:08
2026-01-27,E1000,Office,08:22
2026-01-27,E1001,Office,09:58
2026-01-27,E1002,Absent,
2026-01-27,E1003,Remote,09:43
2026-01-27,E1004,Office,07:30
2026-01-27,E1005,Office,09:31
2026-01-27,E1006,Office,09:07
2026-01-27,E1008,Remote,09:43
2026-01-27,E1009,Remote,07:25
2026-01-27,E1010,Remote,08:16
2026-01-27,E1012,Office,07:27
2026-01-27,E1013,Remote,09:49
2026-01-27,E1014,Remote,08:45
2026-01-27,E1015,Office,09:27
2026-01-27,E1016,Remote,08:19
2026-01-27,E1017,Office,07:09
2026-01-27,E1018,Remote,08:15
2026-01-27,E1019,Remote,07:39
2026-01-27,E1020,Office,08:44
2026-01-27,E1021,Remote,08:55
2026-01-27,E1022,Office,08:18
2026-01-27,E1023,Remote,08:35
2026-01-27,E1024,Remote,07:25
2026-01-27,E1025,Office,07:07
2026-01-27,E1026,Remote,08:53
2026-01-27,E1028,Remote,07:10
2026-01-27,E1029,Remote,07:56
2026-01-27,E1030,Office,07:06
2026-01-27,E1031,Office,07:41
2026-01-27,E1032,Office,07:07
2026-01-27,E1033,Remote,08:25
2026-01-27,E1034,Office,07:22
2026-01-27,E1035,Remote,07:32
2026-01-27,E1036,Office,09:52
2026-01-27,E1037,Remote,09:02
2026-01-27,E1038,Remote,08:30
2026-01-27,E1039,Office,08:33
2026-01-27,E1040,Office,08:40
2026-01-27,E1041,Remote,07:13
2026-01-27,E1042,Office,07:10
2026-01-27,E1043,Office,08:30
2026-01-27,E1044,Absent,
2026-01-27,E1045,Office,07:06
2026-01-27,E1046,Office,07:17
2026-01-27,E1047,Office,07:16
2026-01-27,E1049,Office,09:09
2026-01-27,E1050,Remote,08:46
2026-01-27,E1051,Office,07:41
2026-01-27,E1052,Office,08:44
2026-01-27,E1053,Office,09:17
2026-01-27,E1054,Remote,09:50
2026-01-27,E1055,Remote,08:30
2026-01-27,E1056,Absent,
2026-01-27,E1057,Remote,07:00
2026-01-27,E1058,Office,08:16
2026-01-27,E1059,Office,09:44
2026-01-27,E1060,Office,08:39
2026-01-27,E1061,Remote,09:47
2026-01-27,E1062,Office,08:31
2026-01-27,E1063,Remote,09:59
2026-01-27,E1064,Absent,
2026-01-27,E1065,Office,08:37
2026-01-27,E1066,Office,08:01
2026-01-27,E1067,Office,09:46
2026-01-27,E1068,Remote,08:52
2026-01-27,E1069,Remote,07:06
2026-01-27,E1070,Remote,08:58
2026-01-27,E1071,Office,08:25
2026-01-27,E1072,Remote,08:17
2026-01-27,E1073,Remote,07:04
2026-01-27,E1074,On Leave,
2026-01-27,E1075,Remote,07:29
2026-01-27,E1076,Office,09:54
2026-01-27,E1077,Office,07:20
2026-01-27,E1078,Office,09:24
2026-01-27,E1079,Office,08:02
2026-01-27,E1080,Office,07:51
2026-01-27,E1081,Office,08:28
2026-01-27,E1082,Office,08:57
2026-01-27,E1083,Office,09:05
2026-01-27,E1084,Office,07:05
2026-01-27,E1085,Office,09:01
2026-01-27,E1086,Absent,
2026-01-27,E1087,Remote,07:30
2026-01-27,E1088,Office,07:21
2026-01-27,E1090,Office,08:11
2026-01-27,E1091,Office,07:17
2026-01-27,E1092,Office,09:49
2026-01-27,E1093,Remote,07:05
2026-01-27,E1094,Remote,09:27
2026-01-27,E1095,Office,09:11
2026-01-27,E1096,Remote,07:10
2026-01-27,E1097,Office,07:36
2026-01-27,E1098,Absent,
2026-01-27,E1099,Absent,
2026-01-27,E1100,Office,08:39
2026-01-27,E1101,Remote,08:23
2026-01-27,E1103,Remote,09:27
2026-01-27,E1104,Office,07:46
2026-01-27,E1105,Remote,08:22
2026-01-27,E1106,Office,09:51
2026-01-27,E1107,Remote,09:06
2026-01-27,E1108,Remote,09:45
2026-01-27,E1109,Remote,07:56
2026-01-27,E1110,Office,08:20
2026-01-27,E1111,Office,09:26
2026-01-27,E1112,Office,09:51
2026-01-27,E1113,Office,07:53
2026-01-27,E1114,Office,07:03
2026-01-27,E1115,Office,08:38
2026-01-27,E1116,Office,08:44
2026-01-27,E1117,Office,09:22
2026-01-27,E1118,Office,07:15
2026-01-27,E1119,Office,08:04
2026-01-27,E1120,Office,09:50
2026-01-27,E1121,Office,09:33
2026-01-27,E1122,Remote,08:31
2026-01-27,E1123,Office,09:20
2026-01-27,E1124,Office,08:58
2026-01-27,E1125,Office,09:44
2026-01-27,E1126,Office,09:06
2026-01-27,E1127,Office,09:53
2026-01-27,E1128,Office,08:06
2026-01-27,E1129,Office,08:08
2026-01-27,E1130,Remote,08:56
2026-01-27,E1131,Remote,09:14
2026-01-27,E1132,Office,07:27
2026-01-27,E1133,Office,09:19
2026-01-27,E1134,Remote,09:21
2026-01-27,E1135,Office,07:49
2026-01-27,E1136,Office,08:21
2026-01-27,E1137,Office,08:11
2026-01-27,E1138,Remote,09:55
2026-01-27,E1139,Office,09:32
2026-01-27,E1140,Remote,08:22
2026-01-27,E1141,Office,08:27
2026-01-27,E1142,Office,07:52
2026-01-27,E1143,Remote,07:04
2026-01-27,E1144,Office,08:38
2026-01-27,E1145,Office,09:07
2026-01-27,E1146,Absent,
2026-01-27,E1147,Remote,07:29
2026-01-27,E1148,Office,09:05
2026-01-27,E1149,Office,08:36
2026-01-27,E1150,Office,09:41
2026-01-27,E1151,Remote,09:54
2026-01-27,E1152,Office,07:07
2026-01-27,E1153,Remote,08:35
2026-01-27,E1154,Office,08:31
2026-01-27,E1155,Office,08:52
2026-01-27,E1156,Office,07:44
2026-01-27,E1157,Office,08:48
2026-01-27,E1158,Remote,09:14
2026-01-27,E1159,Office,09:21
2026-01-27,E1160,Remote,09:55
2026-01-27,E1161,Office,08:59
2026-01-27,E1162,Office,09:48
2026-01-27,E1163,Remote,08:09
2026-01-27,E1164,Office,09:02
2026-01-27,E1165,Office,08:51
2026-01-27,E1166,Office,09:47
2026-01-27,E1167,Office,08:40
2026-01-27,E1168,Remote,08:54
2026-01-27,E1169,Remote,09:25
2026-01-27,E1170,Office,08:59
2026-01-27,E1171,Office,09:44
2026-01-27,E1172,Office,09:27
2026-01-27,E1173,Office,07:39
2026-01-27,E1174,Office,08:19
2026-01-27,E1175,Absent,
2026-01-27,E1176,Office,09:11
2026-01-27,E1177,Office,08:04
2026-01-27,E1178,Office,07:55
2026-01-27,E1179,On Leave,
2026-01-28,E1000,Remote,09:40
2026-01-28,E1001,Office,08:00
2026-01-28,E1002,Office,07:12
2026-01-28,E1003,Office,07:54
2026-01-28,E1004,Office,08:03
2026-01-28,E1005,Office,09:54
2026-01-28,E1006,Office,07:11
2026-01-28,E1008,On Leave,
2026-01-28,E1009,Remote,07:17
2026-01-28,E1010,Office,07:46
2026-01-28,E1012,Remote,07:27
2026-01-28,E1013,Office,07:55
2026-01-28,E1014,Remote,09:09
2026-01-28,E1015,Office,09:04
2026-01-28,E1016,On Leave,
2026-01-28,E1017,Office,09:56
2026-01-28,E1018,Remote,07:05
2026-01-28,E1019,Remote,09:08
2026-01-28,E1020,Office,08:35
2026-01-28,E1021,Office,09:28
2026-01-28,E1022,Office,08:35
2026-01-28,E1023,Office,08:45
2026-01-28,E1024,Office,08:17
2026-01-28,E1025,Office,09:16
2026-01-28,E1026,Remote,08:11
2026-01-28,E1028,Office,08:00
2026-01-28,E1029,Office,09:36
2026-01-28,E1030,Office,09:44
2026-01-28,E1031,Absent,
2026-01-28,E1032,Office,07:19
2026-01-28,E1033,Office,08:24
2026-01-28,E1034,Office,08:46
2026-01-28,E1035,Remote,08:24
2026-01-28,E1036,Remote,07:50
2026-01-28,E1037,Remote,07:49
2026-01-28,E1038,Office,09:06
2026-01-28,E1039,Remote,07:29
2026-01-28,E1040,Office,09:09
2026-01-28,E1041,Remote,07:18
2026-01-28,E1042,Office,08:00
2026-01-28,E1043,Office,07:14
2026-01-28,E1044,Remote,07:12
2026-01-28,E1045,Office,09:22
2026-01-28,E1046,Office,07:36
2026-01-28,E1047,Office,07:13
2026-01-28,E1049,Remote,09:55
2026-01-28,E1050,Remote,09:39
2026-01-28,E1051,Office,07:44
2026-01-28,E1052,Remote,08:00
2026-01-28,E1053,Absent,
2026-01-28,E1054,Remote,07:44
2026-01-28,E1055,Office,08:30
2026-01-28,E1056,Remote,08:07
2026-01-28,E1057,Office,08:15
2026-01-28,E1058,Office,08:19
2026-01-28,E1059,Office,07:43
2026-01-28,E1060,Remote,09:04
2026-01-28,E1061,Remote,07:14
2026-01-28,E1062,Office,07:38
2026-01-28,E1063,On Leave,
2026-01-28,E1064,Office,09:38
2026-01-28,E1065,Office,07:08
2026-01-28,E1066,Office,09:32
2026-01-28,E1067,Office,07:48
2026-01-28,E1068,Office,09:35
2026-01-28,E1069,Office,08:52
2026-01-28,E1070,Remote,09:43
2026-01-28,E1071,Office,08:34
2026-01-28,E1072,Office,08:28
2026-01-28,E1073,Office,09:53
2026-01-28,E1074,Office,08:35
2026-01-28,E1075,Remote,08:37
2026-01-28,E1076,Office,09:02
2026-01-28,E1077,Office,08:24
2026-01-28,E1078,Office,09:50
2026-01-28,E1079,Office,08:04
2026-01-28,E1080,Office,07:19
2026-01-28,E1081,Office,07:04
2026-01-28,E1082,Office,08:45
2026-01-28,E1083,Remote,09:36
2026-01-28,E1084,On Leave,
2026-01-28,E1085,Office,09:23
2026-01-28,E1086,Office,07:18
2026-01-28,E1087,Absent,
2026-01-28,E1088,Office,07:22
2026-01-28,E1090,Office,08:06
2026-01-28,E1091,On Leave,
2026-01-28,E1092,Office,09:35
2026-01-28,E1093,Remote,09:21
2026-01-28,E1094,Office,09:53
2026-01-28,E1095,On Leave,
2026-01-28,E1096,Office,07:57
2026-01-28,E1097,Office,09:01
2026-01-28,E1098,Office,09:16
2026-01-28,E1099,Office,08:53
2026-01-28,E1100,Office,08:31
2026-01-28,E1101,Office,08:12
2026-01-28,E1103,Remote,08:04
2026-01-28,E1104,Remote,08:34
2026-01-28,E1105,Office,08:38
2026-01-28,E1106,Office,09:20
2026-01-28,E1107,Office,08:39
2026-01-28,E1108,Remote,08:30
2026-01-28,E1109,Office,09:57
2026-01-28,E1110,Office,07:17
2026-01-28,E1111,Office,08:16
2026-01-28,E1112,Office,09:40
2026-01-28,E1113,Office,08:37
2026-01-28,E1114,Remote,07:43
2026-01-28,E1115,Office,08:35
2026-01-28,E1116,Absent,
2026-01-28,E1117,Office,07:58
2026-01-28,E1118,Remote,09:46
2026-01-28,E1119,Remote,08:38
2026-01-28,E1120,Office,09:45
2026-01-28,E1121,Office,08:47
2026-01-28,E1122,Remote,09:15
2026-01-28,E1123,Office,07:53
2026-01-28,E1124,Office,09:05
2026-01-28,E1125,Office,09:47
2026-01-28,E1126,Remote,07:34
2026-01-28,E1127,Office,07:50
2026-01-28,E1128,Office,08:19
2026-01-28,E1129,Remote,07:10
2026-01-28,E1130,Remote,07:19
2026-01-28,E1131,Remote,07:05
2026-01-28,E1132,Remote,07:17
2026-01-28,E1133,Office,08:40
2026-01-28,E1134,Office,08:19
2026-01-28,E1135,Remote,08:25
2026-01-28,E1136,Absent,
2026-01-28,E1137,Office,08:58
2026-01-28,E1138,Office,07:28
2026-01-28,E1139,Office,08:43
2026-01-28,E1140,Remote,09:47
2026-01-28,E1141,Office,08:28
2026-01-28,E1142,Remote,07:13
2026-01-28,E1143,Office,07:35
2026-01-28,E1144,Office,07:24
2026-01-28,E1145,Office,08:50
2026-01-28,E1146,Office,07:16
2026-01-28,E1147,Office,09:39
2026-01-28,E1148,Office,08:34
2026-01-28,E1149,Office,08:48
2026-01-28,E1150,Office,09:05
2026-01-28,E1151,Office,07:09
2026-01-28,E1152,Office,09:33
2026-01-28,E1153,Remote,08:30
2026-01-28,E1154,Office,09:42
2026-01-28,E1155,Office,07:16
2026-01-28,E1156,Office,09:01
2026-01-28,E1157,Remote,09:52
2026-01-28,E1158,Office,07:30
2026-01-28,E1159,Office,08:46
2026-01-28,E1160,Office,09:58
2026-01-28,E1161,Office,09:42
2026-01-28,E1162,Office,09:25
2026-01-28,E1163,Remote,09:58
2026-01-28,E1164,Office,08:17
2026-01-28,E1165,Office,08:26
2026-01-28,E1166,Office,08:13
2026-01-28,E1167,Office,08:48
2026-01-28,E1168,Office,08:42
2026-01-28,E1169,Office,07:49
2026-01-28,E1170,Remote,07:45
2026-01-28,E1171,Office,09:02
2026-01-28,E1172,Office,09:59
2026-01-28,E1173,Office,07:48
2026-01-28,E1174,Absent,
2026-01-28,E1175,On Leave,
2026-01-28,E1176,Remote,07:45
2026-01-28,E1177,Office,09:09
2026-01-28,E1178,Office,09:53
2026-01-28,E1179,Remote,09:05
2026-01-29,E1000,Remote,09:00
2026-01-29,E1001,Office,09:07
2026-01-29,E1002,Absent,
2026-01-29,E1003,Remote,07:55
2026-01-29,E1004,Absent,
2026-01-29,E1005,Office,09:49
2026-01-29,E1006,Remote,09:31
2026-01-29,E1008,Office,07:30
2026-01-29,E1009,Remote,09:35
2026-01-29,E1010,Office,07:04
2026-01-29,E1012,Office,07:48
2026-01-29,E1013,Remote,07:27
2026-01-29,E1014,Office,07:10
2026-01-29,E1015,Office,07:13
2026-01-29,E1016,Remote,09:24
2026-01-29,E1017,Office,07:58
2026-01-29,E1018,Remote,09:24
2026-01-29,E1019,Office,08:19
2026-01-29,E1020,Office,07:02
2026-01-29,E1021,Office,07:53
2026-01-29,E1022,Office,07:26
2026-01-29,E1023,Absent,
2026-01-29,E1024,Remote,07:23
2026-01-29,E1025,Office,08:31
2026-01-29,E1026,Remote,09:05
2026-01-29,E1028,Remote,08:23
2026-01-29,E1029,Remote,08:48
2026-01-29,E1030,Remote,07:17
2026-01-29,E1031,Office,09:23
2026-01-29,E1032,Office,09:43
2026-01-29,E1033,Remote,09:06
2026-01-29,E1034,Office,07:42
2026-01-29,E1035,Office,08:54
2026-01-29,E1036,Office,09:17
2026-01-29,E1037,Remote,08:50
2026-01-29,E1038,Remote,08:51
2026-01-29,E1039,Remote,07:57
2026-01-29,E1040,Office,08:26
2026-01-29,E1041,Office,07:42
2026-01-29,E1042,Office,09:35
2026-01-29,E1043,Office,09:53
2026-01-29,E1044,Office,07:38
2026-01-29,E1045,Office,07:13
2026-01-29,E1046,Office,07:48
2026-01-29,E1047,Office,08:58
2026-01-29,E1049,Remote,08:59
2026-01-29,E1050,Office,08:33
2026-01-29,E1051,Office,07:48
2026-01-29,E1052,Office,07:14
2026-01-29,E1053,Office,09:33
2026-01-29,E1054,Office,09:21
2026-01-29,E1055,Office,09:04
2026-01-29,E1056,Office,09:54
2026-01-29,E1057,Office,09:51
2026-01-29,E1058,Office,09:59
2026-01-29,E1059,Office,08:25
2026-01-29,E1060,Remote,09:20
2026-01-29,E1061,Office,09:27
2026-01-29,E1062,Office,07:09
2026-01-29,E1063,Remote,09:08
2026-01-29,E1064,Office,07:58
2026-01-29,E1065,Remote,09:50
2026-01-29,E1066,Office,08:13
2026-01-29,E1067,Remote,07:38
2026-01-29,E1068,Office,07:21
2026-01-29,E1069,Office,08:03
2026-01-29,E1070,Office,08:36
2026-01-29,E1071,Office,07:47
2026-01-29,E1072,Office,09:52
2026-01-29,E1073,Office,07:59
2026-01-29,E1074,Remote,08:53
2026-01-29,E1075,Office,07:58
2026-01-29,E1076,Office,09:32
2026-01-29,E1077,On Leave,
2026-01-29,E1078,Office,09:55
2026-01-29,E1079,Remote,07:26
2026-01-29,E1080,Office,07:30
2026-01-29,E1081,Remote,08:14
2026-01-29,E1082,Office,07:57
2026-01-29,E1083,Remote,07:38
2026-01-29,E1084,Office,08:57
2026-01-29,E1085,Office,08:22
2026-01-29,E1086,Remote,09:27
2026-01-29,E1087,Office,09:42
2026-01-29,E1088,Office,09:50
2026-01-29,E1090,Office,09:30
2026-01-29,E1091,Office,08:40
2026-01-29,E1092,On Leave,
2026-01-29,E1093,Office,08:53
2026-01-29,E1094,Office,09:29
2026-01-29,E1095,Remote,09:45
2026-01-29,E1096,Office,08:19
2026-01-29,E1097,Office,08:15
2026-01-29,E1098,Remote,09:53
2026-01-29,E1099,Office,07:04
2026-01-29,E1100,Office,08:28
2026-01-29,E1101,Remote,09:43
2026-01-29,E1103,Office,07:10
2026-01-29,E1104,Remote,09:19
2026-01-29,E1105,Office,08:12
2026-01-29,E1106,Remote,07:32
2026-01-29,E1107,Office,08:01
2026-01-29,E1108,Remote,07:12
2026-01-29,E1109,Office,08:55
2026-01-29,E1110,Office,08:01
2026-01-29,E1111,Remote,07:10
2026-01-29,E1112,Remote,08:07
2026-01-29,E1113,Office,08:35
2026-01-29,E1114,Office,07:01
2026-01-29,E1115,Remote,08:43
2026-01-29,E1116,Office,07:49
2026-01-29,E1117,Office,09:23
2026-01-29,E1118,Office,08:35
2026-01-29,E1119,Office,07:17
2026-01-29,E1120,Office,08:11
2026-01-29,E1121,Office,08:40
2026-01-29,E1122,Remote,09:37
2026-01-29,E1123,On Leave,
2026-01-29,E1124,Office,09:01
2026-01-29,E1125,Remote,08:19
